date,strategy,strategy_recommended_mix,strategy_medium_aggressive,strategy_aggressive,gross_strategy,gross_strategy_medium_aggressive,gross_strategy_aggressive,benchmark_100_equity,benchmark_80_20,benchmark_60_40,turnover,turnover_medium_aggressive,turnover_aggressive,medium_aggressive_leverage,aggressive_leverage,medium_aggressive_financing_cost,aggressive_financing_cost
1984-05-18,0.0010311930062779392,0.0010311930062779392,0.0010311930062779392,0.0010311930062779392,0.0010311930062779392,0.0010311930062779392,0.0010311930062779392,-0.0006262926972970817,0.00015665814985466584,0.0009396089970064134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-05-25,-0.010486897383240441,-0.010174402701185909,-0.010040476408876824,-0.010040476408876824,-0.010040476408876824,-0.010040476408876824,-0.010040476408876824,-0.0006262926972970817,-0.004183726465530016,-0.00774116023376295,0.22321048718180858,0.0,0.0,0.0,0.0,0.0,0.0
1984-06-01,0.001043338432123153,0.0025948444809583303,0.0032597756447448356,0.0032597756447448356,0.001043338432123153,0.0032597756447448356,0.0032597756447448356,-0.0037195641794204315,-0.0007668051896901821,0.0021859538000400676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-06-08,0.001981251729223638,0.004144826688967548,0.005072073100286367,0.005072073100286367,0.001981251729223638,0.005072073100286367,0.005072073100286367,-0.0037195641794204315,-7.14205743055662e-05,0.0035767230308092995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-06-15,0.0034061502142236555,0.006254659431413045,0.007475449095922784,0.007475449095922784,0.0034061502142236555,0.007921870070286401,0.007921870070286401,-0.0037195641794204315,0.0010420409641559662,0.005803646107732364,0.0,0.22321048718180858,0.22321048718180858,0.0,0.0,0.0,0.0
1984-06-22,-0.010527549822632305,-0.010527549822632305,-0.010527549822632305,-0.010527549822632305,-0.010527549822632305,-0.010527549822632305,-0.010527549822632305,-0.0037195641794204315,-0.00988757442045942,-0.01605558466149841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-06-29,-0.0028377339137505573,-0.002837733913750557,-0.0028377339137505573,-0.0028377339137505573,-0.0028377339137505573,-0.0028377339137505573,-0.0028377339137505573,-0.0037195641794204315,-0.003847189805074808,-0.0039748154307291846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-07-06,0.0013565041904976133,0.001356504190497613,0.0013565041904976133,0.0013565041904976133,0.0013565041904976133,0.0013565041904976133,0.0013565041904976133,-0.0022757008692427805,-2.8253003086554235e-05,0.0022191948630696724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-07-13,0.007793980491008386,0.007793980491008386,0.007793980491008386,0.007793980491008386,0.007793980491008386,0.007793980491008386,0.007793980491008386,-0.0022757008692427805,0.005008285458451935,0.01229227178614665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-07-20,-0.001769086506452992,-0.0014565918243984598,-0.0013226655320893747,-0.0013226655320893747,-0.0013226655320893747,-0.0013226655320893747,-0.0013226655320893747,-0.0022757008692427805,-0.002149022233855748,-0.002022343598468716,0.22321048718180858,0.0,0.0,0.0,0.0,0.0,0.0
1984-07-27,0.01443835574309915,0.009281442300059825,0.00707133653875726,0.00707133653875726,0.01443835574309915,0.00707133653875726,0.00707133653875726,-0.0022757008692427805,0.004433285458451919,0.011142271786146619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-08-03,0.023019135635050793,0.018743367052708473,0.016910894803133198,0.016910894803133198,0.023019135635050793,0.016910894803133198,0.016910894803133198,0.017772632110934383,0.01947618261182445,0.021179733112714517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-08-10,0.008379532432482295,0.008927449790873109,0.009162271515897744,0.009162271515897744,0.008379532432482295,0.009608692490261361,0.009608692490261361,0.017772632110934383,0.013723105688747498,0.009673579266560612,0.0,0.22321048718180858,0.22321048718180858,0.0,0.0,0.0,0.0
1984-08-17,0.010168221086494981,0.010168221086494981,0.010168221086494981,0.010168221086494981,0.010168221086494981,0.010168221086494981,0.010168221086494981,0.017772632110934383,0.014425797996439806,0.011078963881945228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-08-24,0.012311900265314181,0.012311900265314181,0.012311900265314181,0.012311900265314181,0.012311900265314181,0.012311900265314181,0.012311900265314181,0.017772632110934383,0.015266567227209062,0.012760502343483738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-08-31,0.00623885801022141,0.0062388580102214096,0.00623885801022141,0.00623885801022141,0.00623885801022141,0.00623885801022141,0.00623885801022141,0.017772632110934383,0.01288502876567059,0.007997425420406795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-09-07,0.006201490913131731,0.00620149091313173,0.006201490913131731,0.006201490913131731,0.006201490913131731,0.006201490913131731,0.006201490913131731,0.0035019387822137205,0.004553474102694031,0.005605009423174342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-09-14,0.012522210958808953,0.012834705640863484,0.01296863193317257,0.01296863193317257,0.01296863193317257,0.01296863193317257,0.01296863193317257,0.0035019387822137205,0.0072100125642325106,0.010918086346251299,0.22321048718180858,0.0,0.0,0.0,0.0,0.0,0.0
1984-09-21,0.0013737056259514298,0.0017318726076908483,0.0018853727427220277,0.0018853727427220277,0.0013737056259514298,0.0018853727427220277,0.0018853727427220277,0.0035019387822137205,0.0028592433334632917,0.002216547884712862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-09-28,0.0019113424244037078,0.0021440608198375947,0.0022437972750235465,0.0022437972750235465,0.0019113424244037078,0.0022437972750235465,0.0022437972750235465,0.0035019387822137205,0.0030003971796171225,0.0024988555770205237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-10-05,0.00476293666418061,0.003432881173686015,0.0028628573920454737,0.0028628573920454737,0.00476293666418061,0.0033092783664090907,0.0033092783664090907,-0.001026312992707612,0.0007785649904492883,0.0025834429736061888,0.0,0.22321048718180858,0.22321048718180858,0.0,0.0,0.0,0.0
1984-10-12,0.006336785224280926,0.006336785224280925,0.006336785224280926,0.006336785224280926,0.006336785224280926,0.006336785224280926,0.006336785224280926,-0.001026312992707612,0.0011954880673723965,0.0034172891274524054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-10-19,0.0191866266454943,0.019186626645494295,0.0191866266454943,0.0191866266454943,0.0191866266454943,0.0191866266454943,0.0191866266454943,-0.001026312992707612,0.004551257298141587,0.010128827588990787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-10-26,-0.0027998209673822556,-0.0027998209673822556,-0.0027998209673822556,-0.0027998209673822556,-0.0027998209673822556,-0.0027998209673822556,-0.0027998209673822556,-0.001026312992707612,-0.0012022042403199405,-0.0013780954879322688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-11-02,0.020083889913416704,0.020083889913416704,0.020083889913416704,0.020083889913416704,0.020083889913416704,0.020083889913416704,0.020083889913416704,0.0025636821662762266,0.007132099579174843,0.01170051699207346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-11-09,-0.0003061734651732034,-0.0003061734651732034,-0.0003061734651732034,-0.0003061734651732034,-0.0003061734651732034,-0.0003061734651732034,-0.0003061734651732034,0.0025636821662762266,0.0017994072714824997,0.0010351323766887729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-11-16,0.0034469821015080233,0.0034469821015080233,0.0034469821015080233,0.0034469821015080233,0.0034469821015080233,0.0034469821015080233,0.0034469821015080233,0.0025636821662762266,0.002781330348405624,0.0029989785305350215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-11-23,0.026481016625859846,0.026481016625859846,0.026481016625859846,0.026481016625859846,0.026481016625859846,0.026481016625859846,0.026481016625859846,0.0025636821662762266,0.008800561117636352,0.015037440068996478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-11-30,-0.015868666182050954,-0.01823864491026908,-0.019254350079505423,-0.022254350079505422,-0.015868666182050954,-0.015868666182050954,-0.015868666182050954,0.0025636821662762266,-0.002276746574671327,-0.007117175315618881,0.0,1.6928419487272344,3.192841948727234,0.0,0.0,0.0,0.0
1984-12-07,-0.0064588056044519206,-0.007733983524913261,-0.008280488347968122,-0.01693743912842387,-0.0064588056044519206,-0.0033799752616870504,-0.006196621313092924,-0.0017673073263723138,-0.0026484612457132258,-0.0035296151650541377,0.0,1.6928419487272344,3.192841948727234,0.8,2.3,0.0015148291888266016,0.004355133917876479
1984-12-14,0.007454719638370175,0.007454719638370175,0.007454719638370175,0.007454719638370175,0.007454719638370175,0.007454719638370175,0.007454719638370175,-0.0017673073263723138,0.0009961541389021274,0.003759615604176569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-12-21,0.011731346722586373,0.011731346722586373,0.011731346722586373,0.011731346722586373,0.011731346722586373,0.011731346722586373,0.011731346722586373,-0.0017673073263723138,0.0021107695235175446,0.005988846373407403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984-12-28,-0.006496794312366591,-0.006496794312366591,-0.006496794312366591,-0.006496794312366591,-0.006496794312366591,-0.006496794312366591,-0.006496794312366591,-0.0017673073263723138,-0.0026576920149440145,-0.0035480767035157143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-01-04,-0.003939430566344266,-0.006309409294562393,-0.007325114463798734,-0.010325114463798734,-0.003939430566344266,-0.003939430566344266,-0.003939430566344266,0.011547835428199704,0.006739037573329007,0.0019302397184583087,0.0,1.6928419487272344,3.192841948727234,0.0,0.0,0.0,0.0
1985-01-11,0.01160889686961618,0.017885173086848803,0.020575005751377072,0.03614768814309248,0.01160889686961618,0.022085235256431933,0.040489597970125205,0.011547835428199704,0.010807114496405913,0.010066393564612117,0.0,0.0,0.0,0.8,2.3,0.0015102295050548609,0.004341909827032724
1985-01-18,0.018032207889209645,0.019812166392726843,0.020575005751377072,0.03614768814309248,0.018032207889209645,0.022085235256431933,0.040489597970125205,0.011547835428199704,0.012484037573328999,0.01342023971845829,0.0,0.0,0.0,0.8,2.3,0.0015102295050548609,0.004341909827032724
1985-01-25,0.022304971714993776,0.021093995540462082,0.020575005751377072,0.03614768814309248,0.022304971714993776,0.022085235256431933,0.040489597970125205,0.011547835428199704,0.013596345265636703,0.015644855103073698,0.0,0.0,0.0,0.8,2.3,0.0015102295050548609,0.004341909827032724
1985-02-01,-0.00090411846723545,0.01762511075746535,0.025566208996622836,0.0452742707397319,-0.00090411846723545,0.0270994369205364,0.049682301020983394,0.014169640219888313,0.00924301986821835,0.0043163995165483825,0.0,0.0,0.0,0.8,2.3,0.0015332279239135644,0.004408030281251497
1985-02-08,0.004467742382450527,0.019236669012371144,0.025566208996622836,0.0452742707397319,0.004467742382450527,0.0270994369205364,0.049682301020983394,0.014169640219888313,0.010649942945141409,0.007130245670394501,0.0,0.0,0.0,0.8,2.3,0.0015332279239135644,0.004408030281251497
1985-02-15,0.008222829578347525,0.02036319517114024,0.025566208996622836,0.0452742707397319,0.008222829578347525,0.0270994369205364,0.049682301020983394,0.014169640219888313,0.011633019868218322,0.009096399516548325,0.0,0.0,0.0,0.8,2.3,0.0015332279239135644,0.004408030281251497
1985-02-22,-0.011597617806991567,0.014417060955538515,0.025566208996622836,0.0452742707397319,-0.011597617806991567,0.0270994369205364,0.049682301020983394,0.014169640219888313,0.006453404483602982,-0.0012628312526823532,0.0,0.0,0.0,0.8,2.3,0.0015332279239135644,0.004408030281251497
1985-03-01,-0.004945792893439496,-0.003843372777666285,-0.00337090701376348,-0.007789885512008956,-0.004945792893439496,-0.0018254132664586075,-0.0033465909885074465,-0.0009544644530502522,-0.001711263870132511,-0.0024680632872147693,0.0,0.0,0.0,0.8,2.3,0.0015454937473048727,0.004443294523501509
1985-03-08,0.00845499210526983,0.00017686272194651284,-0.00337090701376348,-0.007789885512008956,0.00845499210526983,-0.0018254132664586075,-0.0033465909885074465,-0.0009544644530502522,0.0017925822837136268,0.004539629020477506,0.0,0.0,0.0,0.8,2.3,0.0015454937473048727,0.004443294523501509
1985-03-15,-0.011375757302554653,-0.005772362100400832,-0.00337090701376348,-0.007789885512008956,-0.011375757302554653,-0.0018254132664586075,-0.0033465909885074465,-0.0009544644530502522,-0.003393186947055578,-0.005831909441060904,0.0,0.0,0.0,0.8,2.3,0.0015454937473048727,0.004443294523501509
1985-03-22,0.003102447547743819,-0.0014289006453112904,-0.00337090701376348,-0.007789885512008956,0.003102447547743819,-0.0018254132664586075,-0.0033465909885074465,-0.0009544644530502522,0.00039527459140595257,0.0017450136358621575,0.0,0.0,0.0,0.8,2.3,0.0015454937473048727,0.004443294523501509
1985-03-29,0.012741921211971267,0.0014629414539569438,-0.00337090701376348,-0.007789885512008956,0.012741921211971267,-0.0018254132664586075,-0.0033465909885074465,-0.0009544644530502522,0.0029133515144828706,0.006781167482015993,0.0,0.0,0.0,0.8,2.3,0.0015454937473048727,0.004443294523501509
1985-04-05,-0.003008355036464913,0.0014695160466843054,0.0033886036537482565,0.004652061196805603,-0.003008355036464913,0.004886567335411809,0.008958706781588315,0.0025550678877970245,0.0010921312333145611,-0.00037080542116790295,0.0,0.0,0.0,0.8,2.3,0.0014979636816635524,0.004306645584782712
1985-04-12,0.019491047445992848,0.008219336791421634,0.0033886036537482565,0.004652061196805603,0.019491047445992848,0.004886567335411809,0.008958706781588315,0.0025550678877970245,0.00697597738716069,0.011396886886524354,0.0,0.0,0.0,0.8,2.3,0.0014979636816635524,0.004306645584782712
1985-04-19,0.016791917554840514,0.007409597824075933,0.0033886036537482565,0.004652061196805603,0.016791917554840514,0.004886567335411809,0.008958706781588315,0.0025550678877970245,0.006263669694852996,0.009972271501908967,0.0,0.0,0.0,0.8,2.3,0.0014979636816635524,0.004306645584782712
1985-04-26,-0.007867904892975007,1.1651089731277205e-05,0.0033886036537482565,0.004652061196805603,-0.007867904892975007,0.004886567335411809,0.008958706781588315,0.0025550678877970245,-0.0001867149205315899,-0.0029284977288602052,0.0,0.0,0.0,0.8,2.3,0.0014979636816635524,0.004306645584782712
1985-05-03,0.011405671204229037,0.009654349726173309,0.00890378337843514,0.014811137398020521,0.011405671204229037,0.010355750222381286,0.01898554207436569,0.005414771358107862,0.00672835554802473,0.008041939737941596,0.0,0.0,0.0,0.8,2.3,0.0014519668439461455,0.004174404676345167
1985-05-10,0.012997333678210207,0.01013184846836766,0.00890378337843514,0.014811137398020521,0.012997333678210207,0.010355750222381286,0.01898554207436569,0.005414771358107862,0.007142970932640146,0.00887117050717243,0.0,0.0,0.0,0.8,2.3,0.0014519668439461455,0.004174404676345167
1985-05-17,0.014593503287028553,0.010610699351013164,0.00890378337843514,0.014811137398020521,0.014593503287028553,0.010355750222381286,0.01898554207436569,0.005414771358107862,0.007556432471101677,0.00969809358409549,0.0,0.0,0.0,0.8,2.3,0.0014519668439461455,0.004174404676345167
1985-05-24,0.018330561943576254,0.011731816947977473,0.00890378337843514,0.014811137398020521,0.018330561943576254,0.010355750222381286,0.01898554207436569,0.005414771358107862,0.008528740163409359,0.011642708968710856,0.0,0.0,0.0,0.8,2.3,0.0014519668439461455,0.004174404676345167
1985-05-31,0.01938458761910507,0.012048024650636119,0.00890378337843514,0.014811137398020521,0.01938458761910507,0.010355750222381286,0.01898554207436569,0.005414771358107862,0.00879835554802477,0.01218193973794168,0.0,0.0,0.0,0.8,2.3,0.0014519668439461455,0.004174404676345167
1985-06-07,0.009098736801439546,0.007720336875922867,0.007129594050701432,0.011450133158233483,0.009098736801439546,0.01189978276344985,0.021816268399658053,0.006222108634483581,0.006633071522971478,0.007044034411459374,0.0,1.6928419487272344,3.192841948727234,0.8,2.3,0.0013845048152939486,0.003980451343970102
1985-06-14,0.015511960424016069,0.015511960424016067,0.015511960424016069,0.015511960424016069,0.015511960424016069,0.015511960424016069,0.015511960424016069,0.006222108634483581,0.00830960998450993,0.010397111334536278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-06-21,-0.01503675562696723,-0.01503675562696723,-0.01503675562696723,-0.01503675562696723,-0.01503675562696723,-0.01503675562696723,-0.01503675562696723,0.006222108634483581,0.00032153306143303025,-0.005579042511617522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-06-28,0.009093156539260001,0.009093156539260001,0.009093156539260001,0.009093156539260001,0.009093156539260001,0.009093156539260001,0.009093156539260001,0.006222108634483581,0.00663537921527917,0.007048649796074758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-07-05,0.02105031847051249,0.02105031847051249,0.02105031847051249,0.02105031847051249,0.02105031847051249,0.02105031847051249,0.02105031847051249,0.005574934415548016,0.009334178301669174,0.013093422187790332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-07-12,-0.0121764941757157,-0.0121764941757157,-0.0121764941757157,-0.0121764941757157,-0.0121764941757157,-0.0121764941757157,-0.0121764941757157,0.005574934415548016,0.0006418706093614863,-0.0042911931968250445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-07-19,-0.001978779668065196,-0.001978779668065196,-0.001978779668065196,-0.001978779668065196,-0.001978779668065196,-0.001978779668065196,-0.001978779668065196,0.005574934415548016,0.003313409070899966,0.0010518837262519145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-07-26,-0.009471569396915378,-0.009471569396915378,-0.009471569396915378,-0.009471569396915378,-0.009471569396915378,-0.009471569396915378,-0.009471569396915378,0.005574934415548016,0.0013576398401307175,-0.002859654735286582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-08-02,-0.004955623929528428,-0.0073256026577465565,-0.008341307826982898,-0.011341307826982897,-0.004955623929528428,-0.004955623929528428,-0.004955623929528428,-0.003715237810699823,-0.0035448825562521746,-0.0033745273018045262,0.0,1.6928419487272344,3.192841948727234,0.0,0.0,0.0,0.0
1985-08-09,0.014334698548754155,-0.0016822290283832666,-0.008546626561442162,-0.01717010103814266,0.014334698548754155,-0.007105392312963412,-0.013026552573766254,-0.003715237810699823,0.0014978097514401606,0.006710857313580145,0.0,0.0,0.0,0.8,2.3,0.0014412342484787504,0.004143548464376407
1985-08-16,0.004673333086745263,-0.004580638666985934,-0.008546626561442162,-0.01717010103814266,0.004673333086745263,-0.007105392312963412,-0.013026552573766254,-0.003715237810699823,-0.0010333440947137187,0.001648549621272386,0.0,0.0,0.0,0.8,2.3,0.0014412342484787504,0.004143548464376407
1985-08-23,0.0052019556155229645,-0.004422051908352624,-0.008546626561442162,-0.01717010103814266,0.0052019556155229645,-0.007105392312963412,-0.013026552573766254,-0.003715237810699823,-0.000897574863944484,0.0019200880828108553,0.0,0.0,0.0,0.8,2.3,0.0014412342484787504,0.004143548464376407
1985-08-30,-0.008734105301485754,-0.00860287018345524,-0.008546626561442162,-0.01717010103814266,-0.008734105301485754,-0.007105392312963412,-0.013026552573766254,-0.003715237810699823,-0.004542190248559837,-0.00536914268641985,0.0,0.0,0.0,0.8,2.3,0.0014412342484787504,0.004143548464376407
1985-09-06,-0.013579363003390268,-0.013803722817797674,-0.013899877023972277,-0.027166184529743967,-0.013579363003390268,-0.009069892422191231,-0.01662813610735059,-0.004742427410296068,-0.00647855731285225,-0.00821468721540843,0.0,1.6928419487272344,3.192841948727234,0.8,2.3,0.0014443007043265775,0.00415236452493891
1985-09-13,0.0035777969440267967,0.0035777969440267967,0.0035777969440267967,0.0035777969440267967,0.0035777969440267967,0.0035777969440267967,0.0035777969440267967,-0.004742427410296068,-0.001990095774390719,0.0007622358615146309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-09-20,0.0003571271645555624,0.0003571271645555624,0.0003571271645555624,0.0003571271645555624,0.0003571271645555624,0.0003571271645555624,0.0003571271645555624,-0.004742427410296068,-0.002833941928236839,-0.0009254564461776088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-09-27,0.005711603351297497,0.005711603351297497,0.005711603351297497,0.005711603351297497,0.005711603351297497,0.005711603351297497,0.005711603351297497,-0.004742427410296068,-0.0014354803897753377,0.0018714666307453934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985-10-04,-0.0046123339847801495,-0.006982312712998277,-0.007998017882234618,-0.010998017882234618,-0.0046123339847801495,-0.0046123339847801495,-0.0046123339847801495,0.0037203601146265086,0.0014093650147781517,-0.0009016300850702057,0.0,1.6928419487272344,3.192841948727234,0.0,0.0,0.0,0.0
1985-10-11,0.0039694653709550064,0.00515294840488696,0.005660155419429226,0.008861291915001523,0.0039694653709550064,0.007115188719223198,0.013044512651909194,0.0037203601146265086,0.0036547496301627537,0.003589139145698998,0.0,0.0,0.0,0.8,2.3,0.0014550332997939725,0.004183220736907671
1985-10-18,0.012003755156689383,0.007563235340607273,0.005660155419429226,0.008861291915001523,0.012003755156689383,0.007115188719223198,0.013044512651909194,0.0037203601146265086,0.005753980399393505,0.007787600684160501,0.0,0.0,0.0,0.8,2.3,0.0014550332997939725,0.004183220736907671
1985-10-25,-0.0011706744004230873,0.0008389064734735312,0.0017001554194292247,0.0016012919150015237,0.0007430007038355601,0.007115188719223198,0.013044512651909194,0.0037203601146265086,0.002807441937855037,0.0018945237610835653,0.9568375521293236,1.9800000000000004,3.63,0.8,2.3,0.0014550332997939725,0.004183220736907671
1985-11-01,0.02082928615795793,0.024161789397520794,0.025590005071619168,0.04538976693615863,0.02082928615795793,0.027054237738956623,0.04959943585475381,0.012525110064331768,0.013632780359157737,0.014740450653983706,0.0,0.0,0.0,0.8,2.3,0.001464232667337454,0.00420966891859518
1985-11-08,0.016475764384164985,0.02285573286538291,0.025590005071619168,0.04538976693615863,0.016475764384164985,0.027054237738956623,0.04959943585475381,0.012525110064331768,0.012363934205311566,0.012202758346291365,0.0,0.0,0.0,0.8,2.3,0.001464232667337454,0.00420966891859518
1985-11-15,0.005855467160521644,0.01966964369828991,0.025590005071619168,0.04538976693615863,0.005855467160521644,0.027054237738956623,0.04959943585475381,0.012525110064331768,0.00927854958992696,0.006031989115522151,0.0,0.0,0.0,0.8,2.3,0.001464232667337454,0.00420966891859518
1985-11-22,0.02208296999417588,0.024537894548386178,0.025590005071619168,0.04538976693615863,0.022260747771953658,0.027054237738956623,0.04959943585475381,0.012525110064331768,0.014041626513003865,0.01555814296167596,0.08888888888888904,0.0,0.0,0.8,2.3,0.001464232667337454,0.00420966891859518
1985-11-29,0.013296157375065055,0.02190185076265293,0.025590005071619168,0.04538976693615863,0.013296157375065055,0.027054237738956623,0.04959943585475381,0.012525110064331768,0.011371626513003885,0.010218142961676,0.0,0.0,0.0,0.8,2.3,0.001464232667337454,0.00420966891859518
1985-12-06,0.007710800319410712,0.020895490552312615,0.02654607208069915,0.0471074199795489,0.00806833240488544,0.028044035762362703,0.05141406556433161,0.012983349889982732,0.009915526065832335,0.006847702241681937,0.17876604273736418,0.0,0.0,0.8,2.3,0.0014979636816635524,0.004306645584782712
1985-12-13,0.023210847567294416,0.02554550472667773,0.02654607208069915,0.0471074199795489,0.023210847567294416,0.028044035762362703,0.05141406556433161,0.012983349889982732,0.016917833758140016,0.020852317626297297,0.0,0.0,0.0,0.8,2.3,0.0014979636816635524,0.004306645584782712
1985-12-20,0.01529525038580021,0.023170825572229464,0.02654607208069915,0.0471074199795489,0.015473028163577988,0.028044035762362703,0.05141406556433161,0.012983349889982732,0.013120910681216985,0.013258471472451235,0.08888888888888896,0.0,0.0,0.8,2.3,0.0014979636816635524,0.004306645584782712
1985-12-27,0.012475569059260005,0.022324921174267404,0.02654607208069915,0.0471074199795489,0.012475569059260005,0.028044035762362703,0.05141406556433161,0.012983349889982732,0.011434372219678475,0.009885394549374217,0.0,0.0,0.0,0.8,2.3,0.0014979636816635524,0.004306645584782712
1986-01-03,0.00025500165893016665,0.0013131342124103637,0.0017666195924733053,0.0016991862126045226,0.00025500165893016665,0.003244651311125981,0.005948527403730966,0.0015021533847805468,0.0007074919385936637,-8.716950759321985e-05,0.0,0.0,0.0,0.8,2.3,0.0014780317186526759,0.004249341191126443
1986-01-10,-0.006760268820808962,-0.0007914469315113749,0.0017666195924733053,0.0016991862126045226,-0.006760268820808962,0.003244651311125981,0.005948527403730966,0.0015021533847805468,-0.0032102003690986395,-0.007922554122977826,0.0,0.0,0.0,0.8,2.3,0.0014780317186526759,0.004249341191126443
1986-01-17,0.005345224487295642,0.0028402010609200065,0.0017666195924733053,0.0016991862126045226,0.005523002265073421,0.003244651311125981,0.005948527403730966,0.0015021533847805468,0.0036628765539783053,0.005823599723176063,0.08888888888888907,0.0,0.0,0.8,2.3,0.0014780317186526759,0.004249341191126443
1986-01-24,0.001982190785763172,0.0018312909504602654,0.0017666195924733053,0.0016991862126045226,0.001982190785763172,0.003244651311125981,0.005948527403730966,0.0015021533847805468,0.0016971073232090377,0.001892061261637528,0.0,0.0,0.0,0.8,2.3,0.0014780317186526759,0.004249341191126443
1986-01-31,0.00472209308017281,0.0026532616387831567,0.0017666195924733053,0.0016991862126045226,0.00499073627675865,0.003244651311125981,0.005948527403730966,0.0015021533847805468,0.00365672270782444,0.005811292030868333,0.13432159829291962,0.0,0.0,0.8,2.3,0.0014780317186526759,0.004249341191126443
1986-02-07,0.011734845648382534,0.02173969374941738,0.026027485792718026,0.04545097071612012,0.011734845648382534,0.03013715991584448,0.055251459845714876,0.013952388849927999,0.011091141849173177,0.008229894848418353,0.0,1.3372863931716785,2.8372863931716785,0.8,2.3,0.0014351013367830962,0.004125916343251401
1986-02-14,0.026383718369866554,0.02638371836986655,0.026383718369866554,0.026383718369866554,0.02656149614764433,0.02656149614764433,0.02656149614764433,0.013952388849927999,0.017532295695327015,0.021112202540726023,0.08888888888888874,0.08888888888888874,0.08888888888888874,0.0,0.0,0.0,0.0
1986-02-21,0.018735307718698465,0.01873530771869846,0.018735307718698465,0.018735307718698465,0.018735307718698465,0.018735307718698465,0.018735307718698465,0.013952388849927999,0.014295757233788557,0.014639125617649112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986-02-28,0.022764417985547153,0.02276441798554715,0.022764417985547153,0.022764417985547153,0.022764417985547153,0.022764417985547153,0.022764417985547153,0.013952388849927999,0.016388064926096232,0.018823741002264464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986-03-07,0.018992366386744296,0.018992366386744296,0.018992366386744296,0.018992366386744296,0.018992366386744296,0.018992366386744296,0.018992366386744296,0.015114584253181906,0.014784359710237843,0.01445413516729378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986-03-14,0.02068826500727128,0.020688265007271278,0.02068826500727128,0.02068826500727128,0.02086604278504906,0.02086604278504906,0.02086604278504906,0.015114584253181906,0.01575782124869939,0.016401058244216872,0.08888888888888882,0.08888888888888882,0.08888888888888882,0.0,0.0,0.0,0.0
1986-03-21,0.013416357718150062,0.013416357718150062,0.013416357718150062,0.013416357718150062,0.013416357718150062,0.013416357718150062,0.013416357718150062,0.015114584253181906,0.01126859047946859,0.007422596705755272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986-03-28,0.021830933406533075,0.021830933406533075,0.021830933406533075,0.021830933406533075,0.021830933406533075,0.021830933406533075,0.021830933406533075,0.015114584253181906,0.016731667402545513,0.01834875055190912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986-04-04,0.006734957348651927,0.005858311953767133,0.005482606784530792,0.0024826067845307937,0.0078016240153185945,0.0078016240153185945,0.0078016240153185945,0.006786558468639958,0.006277323697988906,0.005768088927337853,0.5333333333333334,1.1595086153939012,2.6595086153939005,0.0,0.0,0.0,0.0
1986-04-11,0.013709269541589093,0.013462859911878514,0.013357255784859695,0.023132353827031712,0.013709269541589093,0.01465896629226231,0.026874771535814232,0.006786558468639958,0.007955785236450415,0.009125012004260871,0.0,0.0,0.0,0.8,2.3,0.0013017105074026162,0.003742417708782521
